gene	gene_name	zscore	effect_size	pvalue	var_g	pred_perf_r2	pred_perf_pval	pred_perf_qval	n_snps_used	n_snps_in_cov	n_snps_in_model	CHR	POS							
ENSG00000263001	GTF2I	-5.140186843	-0.032319944	2.74E-07	0.083226174	0.136043658	5.09E-23	3.91E-22	10	11	11	7	74071994							
ENSG00000206344	HCG27	5.135429159	0.01805923	2.82E-07	0.243088239	0.27943045	1.69E-49	3.35E-48	68	75	75	6	31165537							
ENSG00000167077	MEI1	5.134349919	0.025112741	2.83E-07	0.125476487	0.257852286	3.35E-45	5.76E-44	12	15	15	22	42095503							
ENSG00000272501	AL662844.4	-5.120428227	-0.022968213	3.05E-07	0.144795261	0.220290597	5.26E-38	7.15E-37	35	39	39	6	31162977							
ENSG00000255507	UVRAG-DT	5.112652122	0.089962779	3.18E-07	0.012341627	0.034685315	1.21E-06	3.79E-06	5	6	6	NA	NA							
ENSG00000164081	TEX264	5.109620161	0.067290946	3.23E-07	0.017456719	0.021995969	0.000116642	0.000309259	9	9	9	3	51696709							
ENSG00000253958	CLDN23	5.104050374	0.047493255	3.32E-07	0.033185239	0.050389141	4.24E-09	1.58E-08	21	21	21	8	8559448							
ENSG00000243176	AC092944.1	5.100015705	0.034071918	3.40E-07	0.066054269	0.080858189	6.28E-14	3.09E-13	16	17	17	3	156893012							
ENSG00000128604	IRF5	5.09783289	0.014431642	3.44E-07	0.369928861	0.423463258	6.18E-82	3.34E-80	42	44	44	7	128577666							
ENSG00000101639	CEP192	-5.094993186	-0.016004372	3.49E-07	0.289419835	0.399609209	4.84E-76	2.13E-74	8	8	8	18	12991361							
ENSG00000163472	TMEM79	-5.09291547	-0.025215926	3.53E-07	0.117267059	0.297702381	3.08E-53	6.87E-52	16	17	17	1	156252726							
ENSG00000153487	ING1	5.091481125	0.073069597	3.55E-07	0.015489629	0.019307794	0.000309168	0.000785936	25	26	26	13	111365083							
ENSG00000175970	UNC119B	5.071982433	0.038838098	3.94E-07	0.052745869	0.062175124	5.92E-11	2.48E-10	25	26	26	12	121148238							
ENSG00000185499	MUC1	-5.069399822	-0.028873038	3.99E-07	0.092012241	0.096561634	1.82E-16	1.03E-15	42	43	43	1	155158300							
ENSG00000146576	C7orf26	-5.066364146	-0.031093898	4.05E-07	0.076648909	0.106081905	5.07E-18	3.11E-17	21	23	23	7	6629648							
ENSG00000172543	CTSW	-5.043419623	-0.016018538	4.57E-07	0.287688102	0.333966473	5.94E-61	1.68E-59	35	35	35	11	65647280							
ENSG00000106290	TAF6	-5.039629021	-0.073821381	4.66E-07	0.01422215	0.021821179	0.000124259	0.000328692	8	8	8	7	99704693							
ENSG00000196526	AFAP1	-5.037435008	-0.012671136	4.72E-07	0.466470597	0.56534094	5.68E-123	9.74E-121	56	64	64	4	7760441							
ENSG00000218537	MIF-AS1	5.036570263	0.015311594	4.74E-07	0.320630826	0.534565749	4.89E-113	6.26E-111	19	24	24	22	24236613							
ENSG00000169592	INO80E	-5.032370808	-0.043323209	4.84E-07	0.039288918	0.073318783	1.01E-12	4.65E-12	5	5	5	16	30006615							
ENSG00000183150	GPR19	5.018056552	0.03258432	5.22E-07	0.064164748	0.117841339	5.78E-20	3.86E-19	11	12	12	12	12813825							
ENSG00000213085	CFAP45	-5.012790604	-0.099609009	5.36E-07	0.007586586	0.028373105	1.17E-05	3.39E-05	5	6	6	1	159842154							
ENSG00000196735	HLA-DQA1	-5.010385883	-0.017727927	5.43E-07	0.232199496	0.390655929	6.86E-74	2.83E-72	24	28	28	6	32595956							
ENSG00000178188	SH2B1	-4.999969105	-0.08819196	5.73E-07	0.0093495	0.028473481	1.13E-05	3.27E-05	5	5	5	16	28857921							
ENSG00000115607	IL18RAP	-4.990240653	-0.021682453	6.03E-07	0.163366971	0.352154169	5.58E-65	1.78E-63	23	26	26	2	103035149							
ENSG00000176476	SGF29	-4.98990958	-0.023001516	6.04E-07	0.140417621	0.168656511	1.20E-28	1.14E-27	33	33	33	16	28565236							
ENSG00000204308	RNF5	-4.983630729	-0.063226107	6.24E-07	0.017465946	0.014244174	0.001970984	0.004577519	28	30	30	6	32146131							
ENSG00000272787	AC253536.6	-4.983524677	-0.036783376	6.24E-07	0.053903727	0.174317317	1.21E-29	1.19E-28	4	5	5	22	24311400							
ENSG00000188227	ZNF793	-4.979285292	-0.037372044	6.38E-07	0.05202888	0.079756895	9.44E-14	4.60E-13	10	10	10	19	37997841							
ENSG00000272221	AL645933.2	-4.976936472	-0.012151822	6.46E-07	0.538785337	0.643493478	9.45E-152	4.05E-149	47	49	49	6	31362066							
ENSG00000157315	TMED6	4.959981438	0.021760867	7.05E-07	0.146087292	0.197135346	9.77E-34	1.14E-32	18	19	19	16	69377151							
ENSG00000152684	PELO	4.947566897	0.028465745	7.51E-07	0.100289765	0.172697432	2.33E-29	2.28E-28	46	49	49	5	52083774							
ENSG00000273295	AP000350.6	4.927563134	0.015378402	8.33E-07	0.306183932	0.589929576	1.99E-131	4.31E-129	19	22	22	22	24243619							
ENSG00000125618	PAX8	4.926845248	0.016090467	8.36E-07	0.275456601	0.330832374	2.86E-60	7.86E-59	47	51	51	2	113973574							
ENSG00000142655	PEX14	4.922191425	0.044602529	8.56E-07	0.033309421	0.075219975	5.02E-13	2.36E-12	11	13	13	1	10532345							
ENSG00000137411	VARS2	4.92154183	0.012832168	8.59E-07	0.42759029	0.532204491	2.66E-112	3.33E-110	62	68	68	6	30876019							
ENSG00000130758	MAP3K10	4.91691854	0.025384073	8.79E-07	0.10787147	0.14170379	5.55E-24	4.45E-23	18	18	18	19	40697651							
ENSG00000177628	GBA	-4.915187868	-0.021366709	8.87E-07	0.156518891	0.197655334	7.86E-34	9.16E-33	16	16	16	1	155204243							
ENSG00000203880	PCMTD2	4.909225657	0.026995455	9.14E-07	0.093905377	0.150021023	2.09E-25	1.78E-24	13	13	13	20	62887048							
ENSG00000178425	NT5DC1	4.888777432	0.041383204	1.01E-06	0.039540433	0.047121844	1.38E-08	4.95E-08	22	23	23	6	116422012							
ENSG00000136573	BLK	-4.888024796	-0.023490213	1.02E-06	0.119932193	0.149725674	2.35E-25	1.99E-24	35	35	35	8	11351510							
ENSG00000102886	GDPD3	-4.883190626	-0.026912068	1.04E-06	0.090225106	0.107107086	3.44E-18	2.13E-17	26	28	28	16	30116131							
ENSG00000258376	AC004846.1	-4.880715814	-0.041792677	1.06E-06	0.037767546	0.058596078	2.17E-10	8.82E-10	17	17	17	14	73709359							
ENSG00000240972	MIF	4.870094873	0.020614774	1.12E-06	0.166661765	0.41007077	1.35E-78	6.34E-77	19	21	21	22	24236191							
ENSG00000161551	ZNF577	-4.868444791	-0.044143263	1.12E-06	0.043710766	0.074121838	7.51E-13	3.49E-12	18	18	18	19	52308069							
ENSG00000128872	TMOD2	-4.866977091	-0.019229255	1.13E-06	0.18093476	0.225645594	5.20E-39	7.32E-38	21	21	21	15	52043758							
ENSG00000175170	FAM182B	4.844857151	0.054871475	1.27E-06	0.023768201	0.021251034	0.000152752	0.000400848	21	22	22	20	25744102							
ENSG00000136280	CCM2	4.811524134	0.019174372	1.50E-06	0.179594006	0.23320215	1.94E-40	2.86E-39	14	14	14	7	45039074							
ENSG00000088543	C3orf18	4.808650423	0.089072258	1.52E-06	0.009212513	0.015701264	0.001153265	0.00274838	7	8	8	3	50595456							
ENSG00000198093	ZNF649	-4.80474045	-0.057134694	1.55E-06	0.022463983	0.032532842	2.62E-06	7.99E-06	23	24	24	19	52392477							
ENSG00000073921	PICALM	4.802730725	0.072593744	1.57E-06	0.01329939	0.012749257	0.003427146	0.007720984	18	18	18	11	85668727							
ENSG00000160783	PMF1	4.796730405	0.218804939	1.61E-06	0.001421929	0.01604894	0.001015234	0.002429562	4	5	5	1	156182784							
ENSG00000093167	LRRFIP2	4.794536183	0.033521716	1.63E-06	0.059334407	0.073816846	8.40E-13	3.89E-12	17	18	18	3	37094147							
ENSG00000166529	ZSCAN21	-4.772193344	-0.038819483	1.82E-06	0.045902	0.051275339	3.08E-09	1.16E-08	17	17	17	7	99647397							
ENSG00000181315	ZNF322	-4.747470345	-0.024536149	2.06E-06	0.106349712	0.160114854	3.74E-27	3.38E-26	14	14	14	6	26634611							
ENSG00000177352	CCDC71	-4.743822844	-0.05913372	2.10E-06	0.019398751	0.0267905	2.07E-05	5.85E-05	7	7	7	3	49199968							
ENSG00000117222	RBBP5	4.736911266	0.06466109	2.17E-06	0.015451011	0.013302009	0.002791937	0.006358423	11	11	11	1	205055270							
ENSG00000162723	SLAMF9	4.731035255	0.049446354	2.23E-06	0.037592628	0.07334907	9.97E-13	4.60E-12	27	27	27	1	159921282							
ENSG00000100417	PMM1	-4.73076168	-0.03709057	2.24E-06	0.050961281	0.065483674	1.77E-11	7.66E-11	23	24	24	22	41972898							
ENSG00000003137	CYP26B1	-4.726331337	-0.017945876	2.29E-06	0.184415529	0.249908936	1.19E-43	1.94E-42	10	10	10	2	72356367							
ENSG00000196975	ANXA4	-4.723756854	-0.029554047	2.32E-06	0.076638544	0.111194571	7.29E-19	4.63E-18	16	16	16	2	69871557							
ENSG00000062282	DGAT2	4.717186355	0.039235256	2.39E-06	0.043449226	0.063406182	3.78E-11	1.60E-10	21	21	21	11	75470557							
ENSG00000067182	TNFRSF1A	4.712488418	0.117121298	2.45E-06	0.004483423	0.012276079	0.004086433	0.00910935	5	5	5	12	6437923							
ENSG00000167595	PROSER3	4.708360996	0.08150657	2.50E-06	0.009923886	0.013396436	0.002696006	0.006157939	11	12	12	19	36249044							
ENSG00000163141	BNIPL	4.701365747	0.107131437	2.58E-06	0.006570841	0.012665325	0.003535676	0.007945658	4	4	4	1	151009046							
ENSG00000231925	TAPBP	4.6967282	0.040714205	2.64E-06	0.040667564	0.081695272	4.61E-14	2.29E-13	13	13	13	6	33267471							
ENSG00000170425	ADORA2B	-4.690105367	-0.047810413	2.73E-06	0.028219565	0.094757374	3.59E-16	1.99E-15	13	16	16	17	15848231							
ENSG00000105656	ELL	4.672393893	0.01864183	2.98E-06	0.178629268	0.257671052	3.64E-45	6.23E-44	20	20	20	19	18553473							
ENSG00000135535	CD164	-4.671233083	-0.021664986	2.99E-06	0.128875537	0.167565989	1.87E-28	1.77E-27	45	47	47	6	109687717							
ENSG00000185290	NUPR2	4.66214411	0.017611789	3.13E-06	0.244964006	0.371459582	2.22E-69	7.97E-68	20	22	22	7	56182374							
ENSG00000244731	C4A	4.659863084	0.01580561	3.16E-06	0.162117369	0.235757858	6.31E-41	9.45E-40	23	25	25	6	31949801							
ENSG00000115234	SNX17	-4.659455638	-0.066962485	3.17E-06	0.012352164	0.021073186	0.000162918	0.000426222	12	13	13	2	27593363							
ENSG00000233885	YEATS2-AS1	-4.647681254	-0.054850979	3.36E-06	0.021211665	0.036905721	5.44E-07	1.75E-06	11	11	11	3	183524245							
ENSG00000188747	NOXA1	-4.63633691	-0.386982389	3.55E-06	0.000416076	0.202723542	9.35E-35	1.13E-33	4	16	16	9	140317802							
ENSG00000261305	AC005586.2	-4.634509676	-0.026013283	3.58E-06	0.094263664	0.143877132	2.36E-24	1.93E-23	26	28	28	7	150038860							
ENSG00000160781	PAQR6	-4.634078992	-0.013427775	3.59E-06	0.3442626	0.626591447	5.01E-145	1.59E-142	43	46	46	1	156213112							
ENSG00000198952	SMG5	-4.629960818	-0.01429523	3.66E-06	0.301299246	0.640821983	1.15E-150	4.47E-148	39	41	41	1	156219015							
ENSG00000272849	AC084018.1	-4.615398934	-0.079790189	3.92E-06	0.010240094	0.024977909	3.97E-05	0.000109839	5	5	5	12	122235417							
ENSG00000160678	S100A1	4.613285259	0.029868769	3.96E-06	0.071697628	0.107059862	3.50E-18	2.16E-17	12	12	12	1	153600402							
ENSG00000248538	AC022784.1	4.610167015	0.012464723	4.02E-06	0.398443779	0.491851606	2.78E-100	2.52E-98	24	24	24	8	9046521							
ENSG00000177710	SLC35G5	-4.606422564	-0.056988728	4.10E-06	0.018857484	0.051823338	2.52E-09	9.56E-09	12	16	16	8	11188397							
ENSG00000170209	ANKK1	-4.600067231	-0.024725631	4.22E-06	0.108887012	0.174466847	1.13E-29	1.12E-28	21	22	22	11	113258513							
ENSG00000205221	VIT	4.594505719	0.065658732	4.34E-06	0.015169903	0.016516397	0.000855507	0.002067224	22	22	22	2	36923833							
ENSG00000188603	CLN3	-4.592273615	-0.036966666	4.38E-06	0.046103881	0.085602397	1.09E-14	5.57E-14	14	14	14	16	28485432							
ENSG00000160714	UBE2Q1	-4.591494374	-0.06910253	4.40E-06	0.009875649	0.020348219	0.000211895	0.000548248	5	5	5	1	154521053							
ENSG00000146733	PSPH	4.59090852	0.021402418	4.41E-06	0.164360137	0.236753299	4.08E-41	6.16E-40	20	23	23	7	56078744							
ENSG00000096433	ITPR3	4.588572307	0.016323019	4.46E-06	0.234206253	0.277364677	4.42E-49	8.66E-48	58	60	60	6	33588142							
ENSG00000149499	EML3	-4.580138247	-0.017364484	4.65E-06	0.198465841	0.28566502	9.19E-51	1.91E-49	8	8	8	11	62369690							
ENSG00000120253	NUP43	4.568358908	0.030607715	4.92E-06	0.065871644	0.285539258	9.74E-51	2.03E-49	11	14	14	6	150045451							
ENSG00000189050	RNFT1	4.55784562	0.052257914	5.17E-06	0.022503756	0.033843807	1.64E-06	5.07E-06	14	15	15	17	58029601							
ENSG00000267213	AC007773.1	4.551934981	0.075848435	5.32E-06	0.010786127	0.029465524	7.89E-06	2.31E-05	7	8	8	19	32868188							
ENSG00000137310	TCF19	4.53770187	0.038895205	5.69E-06	0.04796599	0.129316565	6.96E-22	5.06E-21	11	14	14	6	31126319							
ENSG00000198715	GLMP	-4.536663877	-0.013751333	5.72E-06	0.316978486	0.627681288	1.89E-145	6.22E-143	38	39	39	1	156259880							
ENSG00000175826	CTDNEP1	4.532233989	0.039563051	5.84E-06	0.038275416	0.129908077	5.53E-22	4.06E-21	4	5	5	17	7146910							
ENSG00000204356	NELFE	4.527679511	0.060025086	5.96E-06	0.016382	0.024470797	4.77E-05	0.000131044	10	11	11	6	31919864							
ENSG00000225450	AL021707.1	4.524291728	0.06694942	6.06E-06	0.011193942	0.026938442	1.96E-05	5.56E-05	6	6	6	22	39128914							
ENSG00000030066	NUP160	4.487353214	0.066630445	7.21E-06	0.014953721	0.020560532	0.00019619	0.000509458	11	11	11	11	47799639							
ENSG00000120784	ZFP30	4.486259392	0.034798453	7.25E-06	0.049291446	0.083491527	2.37E-14	1.20E-13	14	14	14	19	38104650							
ENSG00000164082	GRM2	4.478716843	0.040923735	7.51E-06	0.049063939	0.055916464	5.74E-10	2.27E-09	22	22	22	3	51741086							
ENSG00000237651	C2orf74	4.467878455	0.019360694	7.90E-06	0.154729822	0.235371127	7.48E-41	1.11E-39	10	10	10	2	61372203							
ENSG00000167523	SPATA33	4.466054041	0.040634907	7.97E-06	0.033234074	0.049745716	5.34E-09	1.98E-08	21	21	21	16	89724210							
ENSG00000129219	PLD2	4.462902412	0.015087088	8.09E-06	0.230463385	0.32289587	1.49E-58	3.91E-57	25	25	25	17	4710391							
ENSG00000253641	AC104964.1	4.459942726	0.103740743	8.20E-06	0.005066023	0.013674661	0.002432303	0.005584626	8	8	8	8	10335001							
ENSG00000154319	FAM167A	4.451215711	0.01580059	8.54E-06	0.232010265	0.283125412	3.02E-50	6.16E-49	38	40	40	8	11278972							
ENSG00000148120	AOPEP	4.447470979	0.057788506	8.69E-06	0.01839374	0.025672661	3.09E-05	8.63E-05	11	11	11	NA	NA							
ENSG00000109320	NFKB1	-4.445934885	-0.039813881	8.75E-06	0.035030887	0.02121358	0.000154838	0.000406075	32	33	33	4	103422486							
ENSG00000155542	SETD9	4.431223219	0.024034785	9.37E-06	0.105417453	0.496708412	1.12E-101	1.05E-99	12	15	15	5	56205087							
ENSG00000111671	SPSB2	-4.428281235	-0.058542752	9.50E-06	0.019936436	0.130601523	4.23E-22	3.12E-21	19	20	20	12	6980099							
ENSG00000153815	CMIP	4.416363417	0.088926643	1.00E-05	0.007064314	0.022475808	9.81E-05	0.000261759	3	3	3	16	81478775							
ENSG00000230148	HOXB-AS1	4.406351538	0.024663226	1.05E-05	0.092609221	0.187990761	4.39E-32	4.82E-31	20	21	21	17	46620913							
ENSG00000158604	TMED4	4.401508648	0.059373848	1.08E-05	0.01565759	0.034381728	1.35E-06	4.21E-06	4	5	5	7	44617493							
ENSG00000008838	MED24	4.395950637	0.032517367	1.10E-05	0.053409469	0.10354766	1.32E-17	7.89E-17	8	8	8	17	38175350							
ENSG00000110801	PSMD9	4.39385001	0.045111867	1.11E-05	0.027307993	0.042404346	7.53E-08	2.58E-07	11	11	11	12	122326637							
ENSG00000116641	DOCK7	4.391587869	0.026198514	1.13E-05	0.081091515	0.105632797	6.00E-18	3.66E-17	28	30	30	1	62919969							
ENSG00000162437	RAVER2	-4.384522849	-0.056986831	1.16E-05	0.021201712	0.017397011	0.000620077	0.001522797	34	35	35	1	65210778							
ENSG00000136717	BIN1	4.376728596	0.020286859	1.20E-05	0.137135248	0.200653701	2.23E-34	2.68E-33	22	23	23	2	127805603							
ENSG00000139579	NABP2	-4.35917403	-0.044259713	1.31E-05	0.026310199	0.019319137	0.000307896	0.000782935	23	23	23	12	56615799							
ENSG00000077097	TOP2B	4.335831056	0.09737114	1.45E-05	0.005530331	0.012733104	0.003447769	0.007761326	5	5	5	3	25639396							
ENSG00000255197	AC090559.1	4.333736919	0.041401182	1.47E-05	0.03626612	0.035066731	1.05E-06	3.32E-06	16	17	17	11	47404699							
ENSG00000223496	EXOSC6	-4.33373142	-0.013501102	1.47E-05	0.301429402	0.379712826	2.66E-71	1.02E-69	19	19	19	16	70280681							
ENSG00000047346	FAM214A	-4.331091589	-0.052733048	1.48E-05	0.019769861	0.025840076	2.91E-05	8.14E-05	23	23	23	15	52873514							
ENSG00000134333	LDHA	4.330219213	0.054130522	1.49E-05	0.019834469	0.054129508	1.10E-09	4.25E-09	5	6	6	11	18415935							
ENSG00000143156	NME7	-4.326331362	-0.054962409	1.52E-05	0.017741997	0.04208323	8.46E-08	2.89E-07	4	4	4	1	169101769							
ENSG00000163485	ADORA1	4.323209613	0.025035678	1.54E-05	0.087986873	0.168257932	1.41E-28	1.34E-27	23	26	26	1	203059782							
ENSG00000167711	SERPINF2	4.315265572	0.022082096	1.59E-05	0.112378715	0.179042086	1.75E-30	1.80E-29	17	19	19	17	1646130							
ENSG00000018510	AGPS	-4.305721344	-0.042153508	1.66E-05	0.029079202	0.044763618	3.22E-08	1.13E-07	18	18	18	2	178257372							
ENSG00000122515	ZMIZ2	-4.298376988	-0.034321862	1.72E-05	0.046546562	0.081826549	4.39E-14	2.18E-13	15	15	15	7	44788180							
ENSG00000186407	CD300E	4.297650201	0.065928162	1.73E-05	0.011655125	0.020353601	0.000211482	0.000547261	15	15	15	17	72606026							
ENSG00000108474	PIGL	-4.292404546	-0.071427695	1.77E-05	0.010915015	0.02254226	9.57E-05	0.000255982	6	6	6	17	16120505							
ENSG00000204599	TRIM39	4.286410918	0.056663406	1.82E-05	0.019657855	0.031892948	3.30E-06	9.96E-06	20	21	21	6	30294256							
ENSG00000114738	MAPKAPK3	-4.275035611	-0.034698204	1.91E-05	0.044421614	0.053536989	1.36E-09	5.24E-09	15	15	15	3	50648951							
ENSG00000125637	PSD4	-4.269775201	-0.010810512	1.96E-05	0.480334744	0.571447551	5.01E-125	9.24E-123	35	43	43	2	113914902							
ENSG00000132823	OSER1	-4.266992049	-0.016834248	1.98E-05	0.191194445	0.290147989	1.11E-51	2.39E-50	11	11	11	20	42825136							
ENSG00000227920	AL353597.1	4.263419015	0.013780209	2.01E-05	0.277795586	0.373810079	6.34E-70	2.34E-68	9	9	9	6	37512921							
ENSG00000213760	ATP6V1G2	4.25968624	0.04144741	2.05E-05	0.030287047	0.065086983	2.05E-11	8.82E-11	14	17	17	6	31512239							
ENSG00000092020	PPP2R3C	-4.257692142	-0.012598795	2.07E-05	0.341883828	0.419468797	6.24E-81	3.23E-79	18	19	19	14	35554673							
ENSG00000072364	AFF4	4.248158285	0.07863539	2.16E-05	0.008328796	0.026932946	1.96E-05	5.57E-05	4	4	4	5	132211071							
ENSG00000099977	DDT	4.244941464	0.014240803	2.19E-05	0.262238912	0.441487082	1.50E-86	8.94E-85	29	33	33	22	24313554							
ENSG00000122390	NAA60	4.240000907	0.023328014	2.24E-05	0.10573705	0.151111682	1.36E-25	1.16E-24	24	24	24	16	3493611							
ENSG00000236263	AC234582.2	-4.239231833	-0.035128766	2.24E-05	0.042858204	0.062088253	6.11E-11	2.56E-10	14	15	15	1	155180942							
ENSG00000140367	UBE2Q2	4.229074241	0.040556555	2.35E-05	0.029518644	0.044467106	3.58E-08	1.25E-07	19	19	19	15	76135626							
ENSG00000109736	MFSD10	4.219763131	0.065081517	2.45E-05	0.012252926	0.021687073	0.000130439	0.00034451	13	15	15	4	2932288							
ENSG00000149485	FADS1	-4.219604512	-0.053905159	2.45E-05	0.016335312	0.019112283	0.000331943	0.000840686	14	14	14	11	61567097							
ENSG00000173917	HOXB2	4.219193738	0.014840109	2.45E-05	0.245134707	0.382663371	5.39E-72	2.11E-70	35	36	36	17	46618256							
ENSG00000148290	SURF1	-4.213840702	-0.024804656	2.51E-05	0.083957697	0.147433588	5.82E-25	4.85E-24	25	26	26	9	136218610							
ENSG00000185022	MAFF	4.213145739	0.070360544	2.52E-05	0.010257274	0.020692052	0.000187053	0.000486616	10	10	10	22	38596774							
ENSG00000158792	SPATA2L	-4.20484414	-0.02138404	2.61E-05	0.112227182	0.166087488	3.39E-28	3.17E-27	15	15	15	16	89762751							
ENSG00000246548	LINC02288	-4.203955727	-0.037706354	2.62E-05	0.037387079	0.09067389	1.65E-15	8.81E-15	19	21	21	14	77507407							
ENSG00000130921	C12orf65	4.20017735	0.036479922	2.67E-05	0.045220891	0.08047488	7.24E-14	3.55E-13	6	6	6	12	123717463							
ENSG00000127483	HP1BP3	4.199301528	0.016345264	2.68E-05	0.195945685	0.250720396	8.30E-44	1.36E-42	35	36	36	1	21069154							
ENSG00000168806	LCMT2	-4.196921622	-0.030453242	2.71E-05	0.053422217	0.038364591	3.22E-07	1.05E-06	24	24	24	15	43615847							
ENSG00000136271	DDX56	4.191069822	0.049373558	2.78E-05	0.020557965	0.04006828	1.75E-07	5.83E-07	11	12	12	7	44605016							
ENSG00000149187	CELF1	-4.190046947	-0.081610052	2.79E-05	0.007911347	0.014171946	0.002024204	0.004691251	4	4	4	11	47487485							
ENSG00000151116	UEVLD	4.189476629	0.03144366	2.80E-05	0.055521388	0.1579327	8.97E-27	8.00E-26	15	18	18	11	18551156							
ENSG00000254206	NPIPB11	4.179669852	0.091065006	2.92E-05	0.006128108	0.015696053	0.001155472	0.002753257	2	2	2	16	29392675							
ENSG00000124920	MYRF	-4.179639571	-0.023331782	2.92E-05	0.093371643	0.136506028	4.25E-23	3.28E-22	14	14	14	11	61520114							
ENSG00000239642	MEIKIN	-4.17641852	-0.022504139	2.96E-05	0.105909386	0.176473737	5.00E-30	5.04E-29	8	11	11	5	131142686							
ENSG00000196950	SLC39A10	-4.169607936	-0.066165228	3.05E-05	0.011680864	0.021226752	0.000154101	0.000404265	2	2	2	2	196440701							
ENSG00000122034	GTF3A	-4.168585025	-0.039691749	3.06E-05	0.032712637	0.07089535	2.45E-12	1.11E-11	7	7	7	13	27998681							
ENSG00000137942	FNBP1L	-4.16541092	-0.084199676	3.11E-05	0.007053258	0.082720909	3.16E-14	1.58E-13	4	5	5	1	93913688							
ENSG00000170291	ELP5	-4.153641425	-0.034802457	3.27E-05	0.038713414	0.13269153	1.88E-22	1.41E-21	14	16	16	17	7154735							
ENSG00000142733	MAP3K6	4.151792795	0.034622505	3.30E-05	0.042880222	0.064247174	2.78E-11	1.19E-10	16	16	16	1	27681675							
ENSG00000128039	SRD5A3	4.141594156	0.012006688	3.45E-05	0.39467222	0.504307509	6.89E-104	6.87E-102	20	20	20	4	56212276							
ENSG00000157335	CLEC18C	4.139781847	0.012465285	3.48E-05	0.31240955	0.374159665	5.26E-70	1.95E-68	21	22	22	16	70207225							
ENSG00000197037	ZSCAN25	-4.138532522	-0.072544529	3.50E-05	0.013708451	0.026150384	2.60E-05	7.30E-05	5	5	5	7	99214569							
ENSG00000153208	MERTK	4.134355068	0.027706127	3.56E-05	0.067178445	0.125291793	3.30E-21	2.34E-20	16	18	18	2	112656056							
